id,qr_code_id,message_used,message_index,scanned_at
c3b8cf0f-641e-4d2e-8954-80b1a0dc1911,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Excellent work quality and great customer support. Truly a dependable borewell service in Vizag,19,2026-04-13 04:10:16.639878+00
5d37b03e-a2ff-4ce3-8a85-1779c4ef4e3f,8784188a-b2f2-4c05-9a29-ff1372bbe429,Mytri Wellness is a trusted space for emotional growth.,82,2026-04-13 04:11:54.299929+00
20d681f0-51c4-4f9e-889b-24242ed914e4,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Professional and trustworthy service. They ensured quality work and proper water detection.,3,2026-04-13 04:12:38.111637+00
292bdc7c-9133-4c2b-91ba-c018f14a04ec,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation enhances psychological stillness and reduces anxiety.,26,2026-04-13 04:14:14.408627+00
4e66080b-7cd3-4e6c-be6c-2bb0521bb234,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation promotes psychological grounding and mindful reflection.,92,2026-04-13 04:15:52.015803+00
ea472c7c-551c-417c-a32f-818b271a30d9,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,They used good equipment and completed the work without any delays. Excellent service overall.,8,2026-04-13 04:16:58.869274+00
ce6bc76e-0ff6-4d1e-9465-d2a98c619229,8784188a-b2f2-4c05-9a29-ff1372bbe429,Counseling with Sri Ram Murthy guided me through emotional challenges.,72,2026-04-13 04:18:00.960743+00
23d93f14-b0fe-45e7-9718-4f7c7129ade6,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Affordable pricing with high-quality service. Definitely one of the best in Vizag.,12,2026-04-13 13:48:09.435731+00
68502a9c-9f99-4d08-b715-31449bf8cb99,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthyâs sessions helped me move forward with clarity.,93,2026-04-13 13:51:36.48608+00
e84c4800-ab91-47d5-a833-be5592d1c461,8784188a-b2f2-4c05-9a29-ff1372bbe429,Mytri Wellness provides therapeutic support that truly works.,40,2026-04-13 13:52:10.464084+00
022afb80-1414-49be-a55a-8101917a6ec0,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Highly experienced professionals. Their work quality and commitment are truly impressive.,6,2026-04-13 13:52:31.625359+00
007182d0-01f0-4c34-8d50-5f08abfbfd9d,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthyâs sessions helped me reflect deeply and heal.,42,2026-04-13 14:17:20.704913+00
bd3a42cb-b3e2-4c03-bdaf-2544a29b12b7,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Reliable and efficient service provider. I would recommend them for any borewell work.,18,2026-04-13 14:18:25.200164+00
244e1fb8-f139-4f2d-8cf7-c4b41046b26b,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,They focus on customer satisfaction and deliver excellent results every time.,16,2026-04-13 14:21:57.361532+00
3b6b735c-5944-4317-bff3-3e7a3cdc3938,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthyâs sessions gave me emotional strength and clarity.,48,2026-04-13 14:26:11.419701+00
bee7ddcf-8073-4fd3-813b-f5b591a21c8f,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,The team is highly skilled and dedicated. Iâm very satisfied with the borewell drilling results.,4,2026-04-13 14:27:13.13063+00
8705dde4-97d4-4921-8438-09ab6025f275,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation sessions support psychological relaxation and clarity.,38,2026-04-13 14:30:49.061306+00
84691f82-5250-45b7-ba99-f17342ae7102,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Great experience working with them. They provided clear guidance and completed the work efficiently.,2,2026-04-13 14:31:35.438126+00
ab9ee110-baf4-4d72-a795-32b7c339cfb3,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthyâs psychological insights helped me rebuild emotional strength.,15,2026-04-13 14:31:37.098235+00
b0012d30-fca8-4867-9769-28f9dd1a192d,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Experienced team with modern equipment. The entire process was handled very well.,17,2026-04-13 14:37:55.930194+00
746a6edb-ca31-4ae0-8744-fb0764a21a38,8784188a-b2f2-4c05-9a29-ff1372bbe429,Therapy provides professional guidance that transformed my mindset.,79,2026-04-13 15:02:04.14022+00
3de71f3d-46ed-4347-b46f-a3f589d7be18,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Quick response and excellent execution. They delivered exactly what they promised.,5,2026-04-13 15:03:09.702448+00
4449e6f3-4a24-4bae-9148-a84ee2b1d149,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation reduces stress by calming psychological tension.,83,2026-04-13 15:13:14.932943+00
54227f13-e500-47c8-bce0-49d5d2c38a29,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very supportive team. They answered all my questions patiently and guided me well.,14,2026-04-13 15:23:23.91148+00
4ac70c17-8a59-48bd-96f5-fdd8005c4f53,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation practices help reduce emotional reactivity using psychological tools.,53,2026-04-13 15:24:32.902813+00
d1fcea7a-fdaa-443c-b6f6-68a702948032,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthyâs guidance helped me find inner peace and emotional strength,99,2026-04-13 15:30:28.939332+00
f5974967-5ef5-4762-9ab8-f96388b45c2c,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,They completed the drilling work efficiently and ensured proper results. Highly recommended.,13,2026-04-13 15:36:37.879152+00
73a8ca01-b96b-41d9-ab81-77419811ee11,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation creates psychological balance in moments of stress.,62,2026-04-13 15:37:59.49764+00
85a65e2e-4f88-4db7-9b3b-ade847827560,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,They focus on customer satisfaction and deliver excellent results every time.,16,2026-04-13 16:01:10.836893+00
f6676fb5-0bdb-410b-bc10-b7c30e2d84c8,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation promotes psychological grounding and mindful reflection,92,2026-04-14 02:31:32.095397+00
5c637b4a-b62c-448f-9358-a4a9540405d9,ebf42321-7264-47e0-8bd6-7bc84e26dfad,The staff is friendly and helps you choose the best option available,15,2026-04-14 02:34:22.866726+00
bae697ad-176f-42a2-8227-d8d8f11eb635,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Sri Ram Murthyâs sessions helped me find emotional direction when I needed it most,21,2026-04-14 02:35:23.825858+00
1b6b92b7-85e4-498a-a879-a128dce51d8b,ebf42321-7264-47e0-8bd6-7bc84e26dfad,They ensure proper documentation and make the process hassle-free,11,2026-04-14 02:35:56.036312+00
2b9e2a51-059c-4aae-99d6-6071c335a850,ebf42321-7264-47e0-8bd6-7bc84e26dfad,The staff here are very helpful and guide you throughout the buying process,2,2026-04-14 02:37:59.130483+00
ba642a39-c7e8-424a-b4bf-516ee15d244e,ebf42321-7264-47e0-8bd6-7bc84e26dfad,The quality of vehicles here is impressive and well-maintained,8,2026-04-14 02:39:10.454527+00
ba8e0193-5820-416d-bd9a-bda4a5f3776a,ebf42321-7264-47e0-8bd6-7bc84e26dfad,I would definitely recommend this place to anyone looking for second-hand vehicles,14,2026-04-14 02:39:47.080764+00
4d4708d9-2a70-4c86-8c01-d1cfa76b5034,ebf42321-7264-47e0-8bd6-7bc84e26dfad,Affordable pricing with good quality vehicles makes this place stand out,12,2026-04-14 03:39:18.502436+00
d3856544-fc17-42bd-9a0b-8afee9b7ff61,a4c78256-90c8-4831-b3fb-ec98fb30eca6,They made the selling process extremely simple and comfortable.,16,2026-04-14 03:44:37.547841+00
37456e57-1c84-480b-aed7-f21c3b994e21,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Quick service and very efficient handling of all the formalities.,13,2026-04-14 03:45:30.453422+00
2e23919f-6fe8-4b3c-ac2d-9f484e3577ba,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Very responsive and easy to communicate with throughout the process.,10,2026-04-14 03:46:27.262835+00
dae22227-22d6-4edd-a8d2-52a4b705dc84,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Everything was done on time without any delays or confusion.,18,2026-04-14 03:47:13.912914+00
51a95cf7-486f-433a-97ff-ad5f0063ec8d,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Very professional team with quick response and transparent communication.,2,2026-04-14 03:48:14.594554+00
db297a44-2b80-40fa-9030-50a72fc2eb91,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,"Counseling sessions here are empowering, structured, and healing",78,2026-04-14 05:22:52.56197+00
a4eea436-d586-4c0f-bae9-d1da75a77d1c,a4c78256-90c8-4831-b3fb-ec98fb30eca6,"The overall experience was smooth, quick, and stress-free.",9,2026-04-14 05:23:52.067481+00
dc7f6366-a369-4b71-9e70-7ee769142409,8784188a-b2f2-4c05-9a29-ff1372bbe429,Counseling helped me navigate emotional storms calmly.,45,2026-04-14 07:04:59.750971+00
d5fbc944-8c6c-4476-a292-35204049e30e,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Professional and trustworthy service. They ensured quality work and proper water detection.,3,2026-04-14 07:08:37.170693+00
a11cefdd-95a4-4205-8ce5-6967596aa33a,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Reliable and efficient service provider. I would recommend them for any borewell work.,18,2026-04-14 07:09:34.631929+00
3bb840cd-9080-4b20-b58f-3c0970966837,8784188a-b2f2-4c05-9a29-ff1372bbe429,Sri Ram Murthyâs counseling gave me clarity and confidence during a tough emotional phase.,0,2026-04-14 07:12:13.750734+00
663ca005-f14c-48f5-98d4-ca45e28674ef,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation classes encourage mindful awareness and emotional stability.,29,2026-04-14 14:28:18.013552+00
e1d0f93f-b182-4151-8c85-3a14d4a4595c,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,The team is highly skilled and dedicated. Iâm very satisfied with the borewell drilling results.,4,2026-04-14 14:28:46.665851+00
e4416da1-349f-4f35-b3fa-9c51976bcbf3,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very reliable borewell service in Vizag. The team was experienced and handled everything smoothly from start to finish.,1,2026-04-14 14:30:53.904809+00
60bd775f-9a82-4567-bfa4-c4563558c0c0,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very reliable borewell service in Vizag. The team was experienced and handled everything smoothly from start to finish.,1,2026-04-14 14:30:54.057104+00
5d8f0e2c-e378-4193-8359-2c16f1c8413b,87b65e15-74ca-40b4-8e4e-137cc46a3bf8,Very reliable borewell service in Vizag. The team was experienced and handled everything smoothly from start to finish.,1,2026-04-14 14:30:54.08228+00
a3e6ca2c-308a-4172-ac92-a50edbcaf567,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation improves emotional control through psychological awareness.,35,2026-04-14 14:32:12.445493+00
1dceb380-d1bd-486f-a9f1-f3ed128f6845,62f5db1d-2a8b-49fd-84c4-42911822ddef,I am very satisfied with the timely service and the polite behavior of the staff,2,2026-04-15 05:42:35.346891+00
5116dc0f-8407-4623-ba79-b224c0cc5146,62f5db1d-2a8b-49fd-84c4-42911822ddef,The team is very cooperative and always ready to adjust based on our needs,15,2026-04-15 05:44:49.892549+00
17d42691-7854-40a4-8a7f-69f499a62d92,62f5db1d-2a8b-49fd-84c4-42911822ddef,The staff is very friendly and creates a comfortable environment for patients,7,2026-04-15 05:47:26.588449+00
531a1167-fa64-407e-827e-c169f74ebf1f,62f5db1d-2a8b-49fd-84c4-42911822ddef,"The service quality is consistent and dependable, making them a trustworthy choice",4,2026-04-15 05:48:49.527022+00
3077ba38-f32c-4242-a4a5-fb86f40efe11,62f5db1d-2a8b-49fd-84c4-42911822ddef,Their service is affordable and worth every penny for the quality they provide,13,2026-04-15 06:02:36.748152+00
d196395a-0597-4c7a-8794-8a14fe8d3641,62f5db1d-2a8b-49fd-84c4-42911822ddef,Sri Latha Home Care Services exceeded my expectations with their commitment and care,9,2026-04-15 06:04:14.862263+00
7c157332-b53f-45a6-875c-10e53f550b30,62f5db1d-2a8b-49fd-84c4-42911822ddef,I highly recommend their services to anyone looking for reliable home care,16,2026-04-15 06:05:28.754038+00
9867978b-5173-4a17-becd-92953fd9ab20,62f5db1d-2a8b-49fd-84c4-42911822ddef,Their professionalism and kindness make them stand out from others,17,2026-04-15 06:06:56.606441+00
0aabf810-3f1f-4902-a3cd-84669ec47875,62f5db1d-2a8b-49fd-84c4-42911822ddef,"They ensure comfort, safety, and proper care for every patient",18,2026-04-15 06:09:13.731456+00
0dc2c3a7-f26a-4c40-a80e-3ee174c3673d,62f5db1d-2a8b-49fd-84c4-42911822ddef,Their dedication towards service is clearly visible in the way they handle responsibilities,8,2026-04-15 07:21:24.950305+00
57e3028c-21f6-4958-9cf2-3f8939ca9f4f,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Sri Ram Murthyâs sessions helped me move forward with clarity,93,2026-04-15 09:42:00.370768+00
dfc8ddd0-11be-4d82-bf8c-ff3754c35efb,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation sessions helped me stay grounded during stressful days,47,2026-04-15 09:42:43.598306+00
afc0f2b3-e407-444b-8afe-f6298fa0d963,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Sri Ram Murthyâs sessions helped me reflect deeply and heal,42,2026-04-15 09:43:24.674174+00
a789ae2d-18d9-453a-b795-ba248e1d4850,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Therapy here supports emotional growth with steady progress,67,2026-04-15 13:52:02.330309+00
1eb3f814-2cf7-43e0-8fa9-793bb29b6584,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Counseling helped me understand my thoughts more clearly,39,2026-04-16 05:06:10.033427+00
75798262-8352-4989-956a-c19ffa908c67,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Mytri Wellness provides structured therapy that brings long-term results,13,2026-04-16 05:08:10.61991+00
e803cec6-d6eb-4d73-b996-f4048125c801,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Counseling helped me address suppressed emotions with courage,24,2026-04-16 05:10:19.431013+00
13b7ef32-97d3-495c-bdd1-8e921a81ee51,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,I experienced meaningful emotional growth through Sri Ram Murthyâs counseling,6,2026-04-16 05:16:40.664332+00
c48c96f8-2b23-4efe-9b9b-85d4d2d611f6,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation enhances psychological stillness and reduces internal tension,71,2026-04-16 05:19:21.420444+00
5073c5c4-a671-42ba-bbd4-d30e6886fb5a,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Mytri Wellness encourages consistent emotional improvement,46,2026-04-16 05:20:56.631245+00
93253a8e-b14e-4ac3-a545-ce0e9255adbb,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation fosters psychological steadiness and emotional resilience,44,2026-04-16 05:22:58.510141+00
eaa47cd2-733f-44b7-9b98-31b0765d16f4,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation classes enhance psychological mindfulness and clear mental clutter,11,2026-04-16 05:24:53.072316+00
6ec93a81-49dc-4821-b5a3-a0e5aeae4a66,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation supports emotional healing through psychological balance,98,2026-04-16 05:29:26.676673+00
d4a2698e-a517-49f5-a45b-4aaf8b5b4710,62f5db1d-2a8b-49fd-84c4-42911822ddef,They provide personalized attention which makes a big difference in patient recovery,10,2026-04-17 07:47:52.564678+00
8e2e6660-0a70-4cdb-a48f-ee1d2f25f04d,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Friendly staff and excellent customer handling skills.,17,2026-04-17 07:48:49.759203+00
4733bc6c-5040-458e-8296-a7883542882d,62f5db1d-2a8b-49fd-84c4-42911822ddef,Sri Latha Home Care Services provided excellent support and made our daily life much easier with their reliable service,0,2026-04-17 07:55:52.046535+00
561c155c-d144-4e4d-94f8-8f5753c60b75,a4c78256-90c8-4831-b3fb-ec98fb30eca6,I was impressed with how efficiently they handled everything from start to finish.,3,2026-04-17 07:56:09.774056+00
29076ab9-2b40-41e7-be22-1306ae6f41f5,a4c78256-90c8-4831-b3fb-ec98fb30eca6,"The staff was polite, supportive, and explained everything clearly.",5,2026-04-17 07:56:59.280129+00
4c34c887-f457-4fe6-b549-e850698cb3f7,62f5db1d-2a8b-49fd-84c4-42911822ddef,I appreciate their quick response and willingness to help at any time,6,2026-04-17 07:58:21.791115+00
d1c6556b-0dde-4d4a-86b1-933e088a5e03,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Excellent service and very trustworthy experience while dealing with Sri Venkateswara Second Buyers.,0,2026-04-17 07:59:46.528832+00
675a8d05-7c30-4815-a6da-3bb08522c6e1,62f5db1d-2a8b-49fd-84c4-42911822ddef,The caregivers are punctual and maintain good hygiene standards,11,2026-04-17 08:00:47.891251+00
76ab6bc6-ebe5-4e9c-a974-ad5f7551a1a0,a4c78256-90c8-4831-b3fb-ec98fb30eca6,They maintain professionalism and treat customers with respect.,11,2026-04-17 08:08:41.556007+00
5994396f-c74c-4fb1-9510-8e340a1730b2,62f5db1d-2a8b-49fd-84c4-42911822ddef,"Their caregivers are very professional, compassionate, and truly care about the well-being of patients",1,2026-04-17 08:09:28.287706+00
982737cc-680e-40f1-bfd5-6d2a192ac47d,a4c78256-90c8-4831-b3fb-ec98fb30eca6,"Honest pricing and no unnecessary negotiations, which I really appreciated.",8,2026-04-17 08:11:07.926437+00
9bac0a90-7d24-4322-bee4-8480cea3b0bc,a4c78256-90c8-4831-b3fb-ec98fb30eca6,They provided instant payment and made the transaction very convenient.,7,2026-04-17 08:12:55.292862+00
77bf6af7-1b1e-43cb-b90d-c61fad822c86,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Best option for second-hand buyers with a transparent approach.,12,2026-04-17 08:13:29.06463+00
ff1d62b6-c2cc-4f71-ae20-87b23dacc9f1,62f5db1d-2a8b-49fd-84c4-42911822ddef,I feel relieved knowing my loved one is in safe and caring hands,12,2026-04-17 08:13:49.612736+00
72a62d37-e60b-4c41-8603-8e17adfe1d5f,a4c78256-90c8-4831-b3fb-ec98fb30eca6,I had a great experience and would definitely recommend them to others.,14,2026-04-17 08:15:55.620579+00
f58917a1-1004-46e2-96cc-8cef04f0d34d,62f5db1d-2a8b-49fd-84c4-42911822ddef,"Overall, it has been a wonderful experience with Sri Latha Home Care Services",19,2026-04-17 08:17:09.881402+00
df7819c6-026c-4d77-b6ba-67efb2d01240,62f5db1d-2a8b-49fd-84c4-42911822ddef,They listen carefully to our requirements and provide suitable support accordingly,14,2026-04-17 08:20:27.621639+00
aa8a7c83-cab2-470d-a8a6-52ad59df93a4,a4c78256-90c8-4831-b3fb-ec98fb30eca6,They offered a fair price and made the entire process smooth and hassle-free.,1,2026-04-17 08:21:04.483548+00
1dd4d9a5-69c5-4c61-ae2c-885d3e473715,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Highly reliable and genuine buyers who value customer satisfaction.,4,2026-04-17 08:24:13.867711+00
15f7eb80-5541-4d90-ba45-1008dd7bf2e7,62f5db1d-2a8b-49fd-84c4-42911822ddef,Sri Latha Home Care Services exceeded my expectations with their commitment and care,9,2026-04-17 08:25:19.873068+00
9bc76564-3ef5-46b9-be50-e2bb4c2ac88c,62f5db1d-2a8b-49fd-84c4-42911822ddef,Their service is affordable and worth every penny for the quality they provide,13,2026-04-17 08:28:45.625873+00
630d6e81-a90d-42be-a8b1-ab9e62ce45f3,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Great place if you are looking to sell items without any complications.,6,2026-04-17 08:29:28.859049+00
f403c633-5fe9-41be-9e70-331e47b0ad4e,a4c78256-90c8-4831-b3fb-ec98fb30eca6,"Overall, a very satisfying and smooth experience with Sri Venkateswara Second Buyers.",19,2026-04-17 08:29:58.620023+00
ead2cddf-617d-4698-b562-ffc2ebf6125e,62f5db1d-2a8b-49fd-84c4-42911822ddef,"Overall, it has been a wonderful experience with Sri Latha Home Care Services",19,2026-04-17 08:30:10.566764+00
ab78529c-b7e3-49b4-87bd-24d7fc2a2499,62f5db1d-2a8b-49fd-84c4-42911822ddef,"They ensure comfort, safety, and proper care for every patient",18,2026-04-17 08:31:31.430261+00
ca2b377b-c885-4a6d-958d-483c1771554c,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Great place if you are looking to sell items without any complications.,6,2026-04-17 08:31:55.181775+00
b21a331e-5cf6-447e-ba4d-b8931fe834be,62f5db1d-2a8b-49fd-84c4-42911822ddef,"Their caregivers are very professional, compassionate, and truly care about the well-being of patients",1,2026-04-17 08:32:45.539765+00
cd58c3c7-43d4-4bd4-abf8-03375393347f,a4c78256-90c8-4831-b3fb-ec98fb30eca6,Quick service and very efficient handling of all the formalities.,13,2026-04-17 08:34:25.38756+00
b4f7d74a-4456-4100-841c-ebde8a4797ca,62f5db1d-2a8b-49fd-84c4-42911822ddef,I appreciate their quick response and willingness to help at any time,6,2026-04-17 08:36:00.950417+00
23b5c6c3-bd82-4649-8637-c41be7b54c2d,a4c78256-90c8-4831-b3fb-ec98fb30eca6,"The staff was polite, supportive, and explained everything clearly.",5,2026-04-17 08:37:21.960486+00
cc4db0b0-33db-4e6e-b79f-1b64be0cde96,62f5db1d-2a8b-49fd-84c4-42911822ddef,I am very satisfied with the timely service and the polite behavior of the staff,2,2026-04-17 08:39:59.153797+00
6d24c230-3f57-406c-97ac-3971c95cc4d7,a4c78256-90c8-4831-b3fb-ec98fb30eca6,"Overall, a very satisfying and smooth experience with Sri Venkateswara Second Buyers.",19,2026-04-17 08:40:38.004946+00
d02362c1-fe13-4140-846b-acb86ac2912f,6274fee9-f530-4ddf-8620-e9f12088a1aa,The delivery was done exactly as promised without any delay,10,2026-04-18 04:36:03.779896+00
674ed354-f6ef-4038-8088-7f08ad2ddd61,6274fee9-f530-4ddf-8620-e9f12088a1aa,The team at Nikhil Relocations handled my shifting process very smoothly and professionally,0,2026-04-18 07:35:03.905791+00
e96073c0-4c8a-4f7a-b9fb-2e6cfc79e726,6274fee9-f530-4ddf-8620-e9f12088a1aa,Booking the service was simple and hassle-free,15,2026-04-18 08:39:39.291086+00
4ee9c9bf-7876-4c67-b28c-f647dd54006a,6274fee9-f530-4ddf-8620-e9f12088a1aa,"The staff were polite, cooperative, and very experienced in handling goods carefully",3,2026-04-18 08:41:31.336166+00
c0936e8a-97c5-4378-9fda-eeef9ded4497,6274fee9-f530-4ddf-8620-e9f12088a1aa,Their packing quality was excellent and all my items reached safely without any damage,1,2026-04-18 08:45:34.733711+00
6f13faee-9141-455b-ab77-e6a796fdf343,6274fee9-f530-4ddf-8620-e9f12088a1aa,They provided a seamless relocation experience from start to finish,14,2026-04-18 08:47:42.862993+00
bf8a4e48-a3af-4000-8d8b-7a2f154e7387,6274fee9-f530-4ddf-8620-e9f12088a1aa,Very trustworthy service and I felt confident throughout the moving process,11,2026-04-18 08:52:51.020581+00
e8baf58c-07b6-4c3b-8457-debada8a1cc0,6274fee9-f530-4ddf-8620-e9f12088a1aa,I was impressed with their punctuality and commitment to delivering on time,2,2026-04-18 08:55:14.123066+00
2197d1d3-c614-4dfe-bdd1-43b10aadbfc1,6274fee9-f530-4ddf-8620-e9f12088a1aa,They used high-quality packing materials which ensured the safety of my belongings,6,2026-04-18 08:57:15.178897+00
75b2cc76-043c-4c5f-bb6f-c3cb2c4099c8,6274fee9-f530-4ddf-8620-e9f12088a1aa,The team ensured everything was packed neatly and systematically,16,2026-04-18 08:59:40.705161+00
468b2ca3-d6e6-4aad-adc2-1a969a5c278f,6274fee9-f530-4ddf-8620-e9f12088a1aa,Great service for both local and long-distance shifting needs,18,2026-04-18 14:33:32.699619+00
4aee9f2f-3275-4ede-b83e-6fac66ec1245,6274fee9-f530-4ddf-8620-e9f12088a1aa,The workers were hardworking and managed heavy items very efficiently,12,2026-04-18 15:35:19.830191+00
15f9be12-025c-4c19-87c0-f28330aec968,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Counseling helped me cultivate healthier emotional boundaries,84,2026-04-20 04:06:21.222677+00
d4c86bc4-e447-4c27-8eec-5b4d94d99993,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,"Sri Ram Murthyâs sessions are insightful, warm, and effective",81,2026-04-21 05:18:18.617998+00
cadc8c34-3f1d-4667-b1cf-aad738a3eaa6,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation here has strengthened my emotional awareness and mental steadiness,14,2026-04-21 05:48:32.128538+00
e2fecfe6-c54b-4cbe-bd86-bceb56363e5f,ae7ff77f-5fef-4c67-84b5-b7bcb7d4f86a,Meditation here has strengthened my emotional awareness and mental steadiness,14,2026-04-21 05:48:32.259981+00
5381546d-0bad-49cb-8a80-853883f21e5d,8784188a-b2f2-4c05-9a29-ff1372bbe429,Meditation practices here support psychological calmness and reduce emotional overwhelm.,5,2026-04-22 18:19:16.514214+00
